"";"nhsn_code";"procedimiento_qx";"descripcion";"cie10"
"4826";"LAM";"Laminectomía";"Exploración o descompresión de la columna vertebral mediante la escisión o la incisión en las vértebras";"00CY4ZZ"
"4827";"LAM";"Laminectomía";"Exploración o descompresión de la columna vertebral mediante la escisión o la incisión en las vértebras";"00DT0ZZ"
"4828";"LAM";"Laminectomía";"Exploración o descompresión de la columna vertebral mediante la escisión o la incisión en las vértebras";"00DT4ZZ"
"4829";"LAM";"Laminectomía";"Exploración o descompresión de la columna vertebral mediante la escisión o la incisión en las vértebras";"00JU0ZZ"
"4830";"LAM";"Laminectomía";"Exploración o descompresión de la columna vertebral mediante la escisión o la incisión en las vértebras";"00JU4ZZ"
"4831";"LAM";"Laminectomía";"Exploración o descompresión de la columna vertebral mediante la escisión o la incisión en las vértebras";"00JV0ZZ"
"4832";"LAM";"Laminectomía";"Exploración o descompresión de la columna vertebral mediante la escisión o la incisión en las vértebras";"00JV4ZZ"
"4833";"LAM";"Laminectomía";"Exploración o descompresión de la columna vertebral mediante la escisión o la incisión en las vértebras";"00NT0ZZ"
"4834";"LAM";"Laminectomía";"Exploración o descompresión de la columna vertebral mediante la escisión o la incisión en las vértebras";"00NT4ZZ"
"4835";"LAM";"Laminectomía";"Exploración o descompresión de la columna vertebral mediante la escisión o la incisión en las vértebras";"00NW0ZZ"
"4836";"LAM";"Laminectomía";"Exploración o descompresión de la columna vertebral mediante la escisión o la incisión en las vértebras";"00NW4ZZ"
"4837";"LAM";"Laminectomía";"Exploración o descompresión de la columna vertebral mediante la escisión o la incisión en las vértebras";"00NX0ZZ"
"4838";"LAM";"Laminectomía";"Exploración o descompresión de la columna vertebral mediante la escisión o la incisión en las vértebras";"00NX4ZZ"
"4839";"LAM";"Laminectomía";"Exploración o descompresión de la columna vertebral mediante la escisión o la incisión en las vértebras";"00NY0ZZ"
"4840";"LAM";"Laminectomía";"Exploración o descompresión de la columna vertebral mediante la escisión o la incisión en las vértebras";"00NY4ZZ"
"4841";"LAM";"Laminectomía";"Exploración o descompresión de la columna vertebral mediante la escisión o la incisión en las vértebras";"00QT0ZZ"
"4842";"LAM";"Laminectomía";"Exploración o descompresión de la columna vertebral mediante la escisión o la incisión en las vértebras";"00QT4ZZ"
"4843";"LAM";"Laminectomía";"Exploración o descompresión de la columna vertebral mediante la escisión o la incisión en las vértebras";"00QW0ZZ"
"4844";"LAM";"Laminectomía";"Exploración o descompresión de la columna vertebral mediante la escisión o la incisión en las vértebras";"00QW4ZZ"
"4845";"LAM";"Laminectomía";"Exploración o descompresión de la columna vertebral mediante la escisión o la incisión en las vértebras";"00QX0ZZ"
"4846";"LAM";"Laminectomía";"Exploración o descompresión de la columna vertebral mediante la escisión o la incisión en las vértebras";"00QX4ZZ"
"4847";"LAM";"Laminectomía";"Exploración o descompresión de la columna vertebral mediante la escisión o la incisión en las vértebras";"00QY0ZZ"
"4848";"LAM";"Laminectomía";"Exploración o descompresión de la columna vertebral mediante la escisión o la incisión en las vértebras";"00QY4ZZ"
"4849";"LAM";"Laminectomía";"Exploración o descompresión de la columna vertebral mediante la escisión o la incisión en las vértebras";"00RT07Z"
"4850";"LAM";"Laminectomía";"Exploración o descompresión de la columna vertebral mediante la escisión o la incisión en las vértebras";"00RT0JZ"
"4851";"LAM";"Laminectomía";"Exploración o descompresión de la columna vertebral mediante la escisión o la incisión en las vértebras";"00RT0KZ"
"4852";"LAM";"Laminectomía";"Exploración o descompresión de la columna vertebral mediante la escisión o la incisión en las vértebras";"00RT47Z"
"4853";"LAM";"Laminectomía";"Exploración o descompresión de la columna vertebral mediante la escisión o la incisión en las vértebras";"00RT4JZ"
"4854";"LAM";"Laminectomía";"Exploración o descompresión de la columna vertebral mediante la escisión o la incisión en las vértebras";"00RT4KZ"
"4855";"LAM";"Laminectomía";"Exploración o descompresión de la columna vertebral mediante la escisión o la incisión en las vértebras";"00SW0ZZ"
"4856";"LAM";"Laminectomía";"Exploración o descompresión de la columna vertebral mediante la escisión o la incisión en las vértebras";"00SW4ZZ"
"4857";"LAM";"Laminectomía";"Exploración o descompresión de la columna vertebral mediante la escisión o la incisión en las vértebras";"00SX0ZZ"
"4858";"LAM";"Laminectomía";"Exploración o descompresión de la columna vertebral mediante la escisión o la incisión en las vértebras";"00SX4ZZ"
"4859";"LAM";"Laminectomía";"Exploración o descompresión de la columna vertebral mediante la escisión o la incisión en las vértebras";"00SY0ZZ"
"4860";"LAM";"Laminectomía";"Exploración o descompresión de la columna vertebral mediante la escisión o la incisión en las vértebras";"00SY4ZZ"
"4861";"LAM";"Laminectomía";"Exploración o descompresión de la columna vertebral mediante la escisión o la incisión en las vértebras";"00UT07Z"
"4862";"LAM";"Laminectomía";"Exploración o descompresión de la columna vertebral mediante la escisión o la incisión en las vértebras";"00UT0JZ"
"4863";"LAM";"Laminectomía";"Exploración o descompresión de la columna vertebral mediante la escisión o la incisión en las vértebras";"00UT0KZ"
"4864";"LAM";"Laminectomía";"Exploración o descompresión de la columna vertebral mediante la escisión o la incisión en las vértebras";"00UT47Z"
"4865";"LAM";"Laminectomía";"Exploración o descompresión de la columna vertebral mediante la escisión o la incisión en las vértebras";"00UT4JZ"
"4866";"LAM";"Laminectomía";"Exploración o descompresión de la columna vertebral mediante la escisión o la incisión en las vértebras";"00UT4KZ"
"4867";"LAM";"Laminectomía";"Exploración o descompresión de la columna vertebral mediante la escisión o la incisión en las vértebras";"00WU00Z"
"4868";"LAM";"Laminectomía";"Exploración o descompresión de la columna vertebral mediante la escisión o la incisión en las vértebras";"00WU02Z"
"4869";"LAM";"Laminectomía";"Exploración o descompresión de la columna vertebral mediante la escisión o la incisión en las vértebras";"00WU03Z"
"4870";"LAM";"Laminectomía";"Exploración o descompresión de la columna vertebral mediante la escisión o la incisión en las vértebras";"00WU0JZ"
"4871";"LAM";"Laminectomía";"Exploración o descompresión de la columna vertebral mediante la escisión o la incisión en las vértebras";"00WU0MZ"
"4872";"LAM";"Laminectomía";"Exploración o descompresión de la columna vertebral mediante la escisión o la incisión en las vértebras";"00WU0YZ"
"4873";"LAM";"Laminectomía";"Exploración o descompresión de la columna vertebral mediante la escisión o la incisión en las vértebras";"00WU40Z"
"4874";"LAM";"Laminectomía";"Exploración o descompresión de la columna vertebral mediante la escisión o la incisión en las vértebras";"00WU42Z"
"4875";"LAM";"Laminectomía";"Exploración o descompresión de la columna vertebral mediante la escisión o la incisión en las vértebras";"00WU43Z"
"4876";"LAM";"Laminectomía";"Exploración o descompresión de la columna vertebral mediante la escisión o la incisión en las vértebras";"00WU4JZ"
"4877";"LAM";"Laminectomía";"Exploración o descompresión de la columna vertebral mediante la escisión o la incisión en las vértebras";"00WU4MZ"
"4878";"LAM";"Laminectomía";"Exploración o descompresión de la columna vertebral mediante la escisión o la incisión en las vértebras";"00WU4YZ"
"4879";"LAM";"Laminectomía";"Exploración o descompresión de la columna vertebral mediante la escisión o la incisión en las vértebras";"00WV00Z"
"4880";"LAM";"Laminectomía";"Exploración o descompresión de la columna vertebral mediante la escisión o la incisión en las vértebras";"00WV02Z"
"4881";"LAM";"Laminectomía";"Exploración o descompresión de la columna vertebral mediante la escisión o la incisión en las vértebras";"00WV03Z"
"4882";"LAM";"Laminectomía";"Exploración o descompresión de la columna vertebral mediante la escisión o la incisión en las vértebras";"00WV07Z"
"4883";"LAM";"Laminectomía";"Exploración o descompresión de la columna vertebral mediante la escisión o la incisión en las vértebras";"00WV0JZ"
"4884";"LAM";"Laminectomía";"Exploración o descompresión de la columna vertebral mediante la escisión o la incisión en las vértebras";"00WV0KZ"
"4885";"LAM";"Laminectomía";"Exploración o descompresión de la columna vertebral mediante la escisión o la incisión en las vértebras";"00WV0MZ"
"4886";"LAM";"Laminectomía";"Exploración o descompresión de la columna vertebral mediante la escisión o la incisión en las vértebras";"00WV0YZ"
"4887";"LAM";"Laminectomía";"Exploración o descompresión de la columna vertebral mediante la escisión o la incisión en las vértebras";"00WV40Z"
"4888";"LAM";"Laminectomía";"Exploración o descompresión de la columna vertebral mediante la escisión o la incisión en las vértebras";"00WV42Z"
"4889";"LAM";"Laminectomía";"Exploración o descompresión de la columna vertebral mediante la escisión o la incisión en las vértebras";"00WV43Z"
"4890";"LAM";"Laminectomía";"Exploración o descompresión de la columna vertebral mediante la escisión o la incisión en las vértebras";"00WV47Z"
"4891";"LAM";"Laminectomía";"Exploración o descompresión de la columna vertebral mediante la escisión o la incisión en las vértebras";"00WV4JZ"
"4892";"LAM";"Laminectomía";"Exploración o descompresión de la columna vertebral mediante la escisión o la incisión en las vértebras";"00WV4KZ"
"4893";"LAM";"Laminectomía";"Exploración o descompresión de la columna vertebral mediante la escisión o la incisión en las vértebras";"00WV4MZ"
"4894";"LAM";"Laminectomía";"Exploración o descompresión de la columna vertebral mediante la escisión o la incisión en las vértebras";"00WV4YZ"
"4895";"LAM";"Laminectomía";"Exploración o descompresión de la columna vertebral mediante la escisión o la incisión en las vértebras";"01N10ZZ"
"4896";"LAM";"Laminectomía";"Exploración o descompresión de la columna vertebral mediante la escisión o la incisión en las vértebras";"01N14ZZ"
"4897";"LAM";"Laminectomía";"Exploración o descompresión de la columna vertebral mediante la escisión o la incisión en las vértebras";"01N80ZZ"
"4898";"LAM";"Laminectomía";"Exploración o descompresión de la columna vertebral mediante la escisión o la incisión en las vértebras";"01N84ZZ"
"4899";"LAM";"Laminectomía";"Exploración o descompresión de la columna vertebral mediante la escisión o la incisión en las vértebras";"01NB0ZZ01NB4ZZ"
"4900";"LTP";"Trasplante hepático";"Trasplante de hígado";"0FY00Z0"
"4901";"LTP";"Trasplante hepático";"Trasplante de hígado";"0FY00Z1"
"4902";"LTP";"Trasplante hepático";"Trasplante de hígado";"0FY00Z2"
"4903";"NECK";"Cirugía del cuello";"Escisión mayor o incisión de la laringe y disección radical del cuello. No incluye cirugía del tiroides o paratiroides";"07T10ZZ"
"4904";"NECK";"Cirugía del cuello";"Escisión mayor o incisión de la laringe y disección radical del cuello. No incluye cirugía del tiroides o paratiroides";"07T14ZZ"
"4905";"NECK";"Cirugía del cuello";"Escisión mayor o incisión de la laringe y disección radical del cuello. No incluye cirugía del tiroides o paratiroides";"07T20ZZ"
"4906";"NECK";"Cirugía del cuello";"Escisión mayor o incisión de la laringe y disección radical del cuello. No incluye cirugía del tiroides o paratiroides";"07T24ZZ"
"4907";"NECK";"Cirugía del cuello";"Escisión mayor o incisión de la laringe y disección radical del cuello. No incluye cirugía del tiroides o paratiroides";"0B9100Z"
"4908";"NECK";"Cirugía del cuello";"Escisión mayor o incisión de la laringe y disección radical del cuello. No incluye cirugía del tiroides o paratiroides";"0B910ZX"
"4909";"NECK";"Cirugía del cuello";"Escisión mayor o incisión de la laringe y disección radical del cuello. No incluye cirugía del tiroides o paratiroides";"0B910ZZ"
"4910";"NECK";"Cirugía del cuello";"Escisión mayor o incisión de la laringe y disección radical del cuello. No incluye cirugía del tiroides o paratiroides";"0B9140Z"
"4911";"NECK";"Cirugía del cuello";"Escisión mayor o incisión de la laringe y disección radical del cuello. No incluye cirugía del tiroides o paratiroides";"0B914ZZ"
"4912";"NECK";"Cirugía del cuello";"Escisión mayor o incisión de la laringe y disección radical del cuello. No incluye cirugía del tiroides o paratiroides";"0BB10ZX"
"4913";"NECK";"Cirugía del cuello";"Escisión mayor o incisión de la laringe y disección radical del cuello. No incluye cirugía del tiroides o paratiroides";"0BB10ZZ"
"4914";"NECK";"Cirugía del cuello";"Escisión mayor o incisión de la laringe y disección radical del cuello. No incluye cirugía del tiroides o paratiroides";"0BB14ZX"
"4915";"NECK";"Cirugía del cuello";"Escisión mayor o incisión de la laringe y disección radical del cuello. No incluye cirugía del tiroides o paratiroides";"0BB14ZZ"
"4916";"NECK";"Cirugía del cuello";"Escisión mayor o incisión de la laringe y disección radical del cuello. No incluye cirugía del tiroides o paratiroides";"0BB20ZX"
"4917";"NECK";"Cirugía del cuello";"Escisión mayor o incisión de la laringe y disección radical del cuello. No incluye cirugía del tiroides o paratiroides";"0BB20ZZ"
"4918";"NECK";"Cirugía del cuello";"Escisión mayor o incisión de la laringe y disección radical del cuello. No incluye cirugía del tiroides o paratiroides";"0BB24ZX"
"4919";"NECK";"Cirugía del cuello";"Escisión mayor o incisión de la laringe y disección radical del cuello. No incluye cirugía del tiroides o paratiroides";"0BB24ZZ"
"4920";"NECK";"Cirugía del cuello";"Escisión mayor o incisión de la laringe y disección radical del cuello. No incluye cirugía del tiroides o paratiroides";"0BD14ZX"
"4921";"NECK";"Cirugía del cuello";"Escisión mayor o incisión de la laringe y disección radical del cuello. No incluye cirugía del tiroides o paratiroides";"0BH102Z"
"4922";"NECK";"Cirugía del cuello";"Escisión mayor o incisión de la laringe y disección radical del cuello. No incluye cirugía del tiroides o paratiroides";"0BH10DZ"
"4923";"NECK";"Cirugía del cuello";"Escisión mayor o incisión de la laringe y disección radical del cuello. No incluye cirugía del tiroides o paratiroides";"0BH10YZ"
"4924";"NECK";"Cirugía del cuello";"Escisión mayor o incisión de la laringe y disección radical del cuello. No incluye cirugía del tiroides o paratiroides";"0BH14DZ"
"4925";"NECK";"Cirugía del cuello";"Escisión mayor o incisión de la laringe y disección radical del cuello. No incluye cirugía del tiroides o paratiroides";"0BH14YZ"
"4926";"NECK";"Cirugía del cuello";"Escisión mayor o incisión de la laringe y disección radical del cuello. No incluye cirugía del tiroides o paratiroides";"0BR107Z"
"4927";"NECK";"Cirugía del cuello";"Escisión mayor o incisión de la laringe y disección radical del cuello. No incluye cirugía del tiroides o paratiroides";"0BR10JZ"
"4928";"NECK";"Cirugía del cuello";"Escisión mayor o incisión de la laringe y disección radical del cuello. No incluye cirugía del tiroides o paratiroides";"0BR10KZ"
"4929";"NECK";"Cirugía del cuello";"Escisión mayor o incisión de la laringe y disección radical del cuello. No incluye cirugía del tiroides o paratiroides";"0BR147Z"
"4930";"NECK";"Cirugía del cuello";"Escisión mayor o incisión de la laringe y disección radical del cuello. No incluye cirugía del tiroides o paratiroides";"0BR14JZ"
"4931";"NECK";"Cirugía del cuello";"Escisión mayor o incisión de la laringe y disección radical del cuello. No incluye cirugía del tiroides o paratiroides";"0BR14KZ"
"4932";"NECK";"Cirugía del cuello";"Escisión mayor o incisión de la laringe y disección radical del cuello. No incluye cirugía del tiroides o paratiroides";"0C5R0ZZ"
"4933";"NECK";"Cirugía del cuello";"Escisión mayor o incisión de la laringe y disección radical del cuello. No incluye cirugía del tiroides o paratiroides";"0C5R4ZZ"
"4934";"NECK";"Cirugía del cuello";"Escisión mayor o incisión de la laringe y disección radical del cuello. No incluye cirugía del tiroides o paratiroides";"0C5S0ZZ"
"4935";"NECK";"Cirugía del cuello";"Escisión mayor o incisión de la laringe y disección radical del cuello. No incluye cirugía del tiroides o paratiroides";"0C5S4ZZ"
"4936";"NECK";"Cirugía del cuello";"Escisión mayor o incisión de la laringe y disección radical del cuello. No incluye cirugía del tiroides o paratiroides";"0C5T0ZZ"
"4937";"NECK";"Cirugía del cuello";"Escisión mayor o incisión de la laringe y disección radical del cuello. No incluye cirugía del tiroides o paratiroides";"0C5T4ZZ"
"4938";"NECK";"Cirugía del cuello";"Escisión mayor o incisión de la laringe y disección radical del cuello. No incluye cirugía del tiroides o paratiroides";"0C5V0ZZ"
"4939";"NECK";"Cirugía del cuello";"Escisión mayor o incisión de la laringe y disección radical del cuello. No incluye cirugía del tiroides o paratiroides";"0C5V4ZZ"
"4940";"NECK";"Cirugía del cuello";"Escisión mayor o incisión de la laringe y disección radical del cuello. No incluye cirugía del tiroides o paratiroides";"0C9R00Z"
"4941";"NECK";"Cirugía del cuello";"Escisión mayor o incisión de la laringe y disección radical del cuello. No incluye cirugía del tiroides o paratiroides";"0C9R0ZX"
"4942";"NECK";"Cirugía del cuello";"Escisión mayor o incisión de la laringe y disección radical del cuello. No incluye cirugía del tiroides o paratiroides";"0C9R0ZZ"
"4943";"NECK";"Cirugía del cuello";"Escisión mayor o incisión de la laringe y disección radical del cuello. No incluye cirugía del tiroides o paratiroides";"0C9R40Z"
"4944";"NECK";"Cirugía del cuello";"Escisión mayor o incisión de la laringe y disección radical del cuello. No incluye cirugía del tiroides o paratiroides";"0C9R4ZX"
"4945";"NECK";"Cirugía del cuello";"Escisión mayor o incisión de la laringe y disección radical del cuello. No incluye cirugía del tiroides o paratiroides";"0C9R4ZZ"
"4946";"NECK";"Cirugía del cuello";"Escisión mayor o incisión de la laringe y disección radical del cuello. No incluye cirugía del tiroides o paratiroides";"0C9S00Z"
"4947";"NECK";"Cirugía del cuello";"Escisión mayor o incisión de la laringe y disección radical del cuello. No incluye cirugía del tiroides o paratiroides";"0C9S0ZX"
"4948";"NECK";"Cirugía del cuello";"Escisión mayor o incisión de la laringe y disección radical del cuello. No incluye cirugía del tiroides o paratiroides";"0C9S0ZZ"
"4949";"NECK";"Cirugía del cuello";"Escisión mayor o incisión de la laringe y disección radical del cuello. No incluye cirugía del tiroides o paratiroides";"0C9S40Z"
"4950";"NECK";"Cirugía del cuello";"Escisión mayor o incisión de la laringe y disección radical del cuello. No incluye cirugía del tiroides o paratiroides";"0C9S4ZX"
"4951";"NECK";"Cirugía del cuello";"Escisión mayor o incisión de la laringe y disección radical del cuello. No incluye cirugía del tiroides o paratiroides";"0C9S4ZZ"
"4952";"NECK";"Cirugía del cuello";"Escisión mayor o incisión de la laringe y disección radical del cuello. No incluye cirugía del tiroides o paratiroides";"0C9T00Z"
"4953";"NECK";"Cirugía del cuello";"Escisión mayor o incisión de la laringe y disección radical del cuello. No incluye cirugía del tiroides o paratiroides";"0C9T0ZZ"
"4954";"NECK";"Cirugía del cuello";"Escisión mayor o incisión de la laringe y disección radical del cuello. No incluye cirugía del tiroides o paratiroides";"0C9T40Z"
"4955";"NECK";"Cirugía del cuello";"Escisión mayor o incisión de la laringe y disección radical del cuello. No incluye cirugía del tiroides o paratiroides";"0C9T4ZX"
"4956";"NECK";"Cirugía del cuello";"Escisión mayor o incisión de la laringe y disección radical del cuello. No incluye cirugía del tiroides o paratiroides";"0C9T4ZZ"
"4957";"NECK";"Cirugía del cuello";"Escisión mayor o incisión de la laringe y disección radical del cuello. No incluye cirugía del tiroides o paratiroides";"0C9V00Z"
"4958";"NECK";"Cirugía del cuello";"Escisión mayor o incisión de la laringe y disección radical del cuello. No incluye cirugía del tiroides o paratiroides";"0C9V0ZZ"
"4959";"NECK";"Cirugía del cuello";"Escisión mayor o incisión de la laringe y disección radical del cuello. No incluye cirugía del tiroides o paratiroides";"0C9V40Z"
"4960";"NECK";"Cirugía del cuello";"Escisión mayor o incisión de la laringe y disección radical del cuello. No incluye cirugía del tiroides o paratiroides";"0C9V4ZX"
"4961";"NECK";"Cirugía del cuello";"Escisión mayor o incisión de la laringe y disección radical del cuello. No incluye cirugía del tiroides o paratiroides";"0C9V4ZZ"
"4962";"NECK";"Cirugía del cuello";"Escisión mayor o incisión de la laringe y disección radical del cuello. No incluye cirugía del tiroides o paratiroides";"0CBR0ZX"
"4963";"NECK";"Cirugía del cuello";"Escisión mayor o incisión de la laringe y disección radical del cuello. No incluye cirugía del tiroides o paratiroides";"0CBR0ZZ"
"4964";"NECK";"Cirugía del cuello";"Escisión mayor o incisión de la laringe y disección radical del cuello. No incluye cirugía del tiroides o paratiroides";"0CBR4ZZ"
"4965";"NECK";"Cirugía del cuello";"Escisión mayor o incisión de la laringe y disección radical del cuello. No incluye cirugía del tiroides o paratiroides";"0CBS0ZX"
"4966";"NECK";"Cirugía del cuello";"Escisión mayor o incisión de la laringe y disección radical del cuello. No incluye cirugía del tiroides o paratiroides";"0CBS0ZZ"
"4967";"NECK";"Cirugía del cuello";"Escisión mayor o incisión de la laringe y disección radical del cuello. No incluye cirugía del tiroides o paratiroides";"0CBS4ZZ"
"4968";"NECK";"Cirugía del cuello";"Escisión mayor o incisión de la laringe y disección radical del cuello. No incluye cirugía del tiroides o paratiroides";"0CBT0ZX"
"4969";"NECK";"Cirugía del cuello";"Escisión mayor o incisión de la laringe y disección radical del cuello. No incluye cirugía del tiroides o paratiroides";"0CWS00Z"
"4970";"NECK";"Cirugía del cuello";"Escisión mayor o incisión de la laringe y disección radical del cuello. No incluye cirugía del tiroides o paratiroides";"0CWS07Z"
"4971";"NECK";"Cirugía del cuello";"Escisión mayor o incisión de la laringe y disección radical del cuello. No incluye cirugía del tiroides o paratiroides";"0CWS0DZ"
"4972";"NECK";"Cirugía del cuello";"Escisión mayor o incisión de la laringe y disección radical del cuello. No incluye cirugía del tiroides o paratiroides";"0CWS0JZ"
"4973";"NECK";"Cirugía del cuello";"Escisión mayor o incisión de la laringe y disección radical del cuello. No incluye cirugía del tiroides o paratiroides";"0CWS0KZ"
"4974";"NECK";"Cirugía del cuello";"Escisión mayor o incisión de la laringe y disección radical del cuello. No incluye cirugía del tiroides o paratiroides";"0CWS0YZ0CBT0ZZ"
"4975";"NECK";"Cirugía del cuello";"Escisión mayor o incisión de la laringe y disección radical del cuello. No incluye cirugía del tiroides o paratiroides";"0CBT4ZZ"
"4976";"NECK";"Cirugía del cuello";"Escisión mayor o incisión de la laringe y disección radical del cuello. No incluye cirugía del tiroides o paratiroides";"0CBV0ZX"
"4977";"NECK";"Cirugía del cuello";"Escisión mayor o incisión de la laringe y disección radical del cuello. No incluye cirugía del tiroides o paratiroides";"0CBV0ZZ"
"4978";"NECK";"Cirugía del cuello";"Escisión mayor o incisión de la laringe y disección radical del cuello. No incluye cirugía del tiroides o paratiroides";"0CBV4ZZ"
"4979";"NECK";"Cirugía del cuello";"Escisión mayor o incisión de la laringe y disección radical del cuello. No incluye cirugía del tiroides o paratiroides";"0CHS0YZ"
"4980";"NECK";"Cirugía del cuello";"Escisión mayor o incisión de la laringe y disección radical del cuello. No incluye cirugía del tiroides o paratiroides";"0CPS00Z"
"4981";"NECK";"Cirugía del cuello";"Escisión mayor o incisión de la laringe y disección radical del cuello. No incluye cirugía del tiroides o paratiroides";"0CPS07Z"
"4982";"NECK";"Cirugía del cuello";"Escisión mayor o incisión de la laringe y disección radical del cuello. No incluye cirugía del tiroides o paratiroides";"0CPS0DZ"
"4983";"NECK";"Cirugía del cuello";"Escisión mayor o incisión de la laringe y disección radical del cuello. No incluye cirugía del tiroides o paratiroides";"0CPS0JZ"
"4984";"NECK";"Cirugía del cuello";"Escisión mayor o incisión de la laringe y disección radical del cuello. No incluye cirugía del tiroides o paratiroides";"0CPS0KZ"
"4985";"NECK";"Cirugía del cuello";"Escisión mayor o incisión de la laringe y disección radical del cuello. No incluye cirugía del tiroides o paratiroides";"0CPS0YZ"
"4986";"NECK";"Cirugía del cuello";"Escisión mayor o incisión de la laringe y disección radical del cuello. No incluye cirugía del tiroides o paratiroides";"0CTR0ZZ"
"4987";"NECK";"Cirugía del cuello";"Escisión mayor o incisión de la laringe y disección radical del cuello. No incluye cirugía del tiroides o paratiroides";"0CTR4ZZ"
"4988";"NECK";"Cirugía del cuello";"Escisión mayor o incisión de la laringe y disección radical del cuello. No incluye cirugía del tiroides o paratiroides";"0CTS0ZZ"
"4989";"NECK";"Cirugía del cuello";"Escisión mayor o incisión de la laringe y disección radical del cuello. No incluye cirugía del tiroides o paratiroides";"0CTS4ZZ"
"4990";"NECK";"Cirugía del cuello";"Escisión mayor o incisión de la laringe y disección radical del cuello. No incluye cirugía del tiroides o paratiroides";"0CTT0ZZ"
"4991";"NECK";"Cirugía del cuello";"Escisión mayor o incisión de la laringe y disección radical del cuello. No incluye cirugía del tiroides o paratiroides";"0CTT4ZZ"
"4992";"NECK";"Cirugía del cuello";"Escisión mayor o incisión de la laringe y disección radical del cuello. No incluye cirugía del tiroides o paratiroides";"0CTV0ZZ"
"4993";"NECK";"Cirugía del cuello";"Escisión mayor o incisión de la laringe y disección radical del cuello. No incluye cirugía del tiroides o paratiroides";"0CTV4ZZ"
"4994";"NECK";"Cirugía del cuello";"Escisión mayor o incisión de la laringe y disección radical del cuello. No incluye cirugía del tiroides o paratiroides";""
"4995";"NEPH";"Cirugía renal";"Resección o manipulación del riñón con o sin extirpación de estructuras relacionadas";"0T13073"
"4996";"NEPH";"Cirugía renal";"Resección o manipulación del riñón con o sin extirpación de estructuras relacionadas";"0T13074"
"4997";"NEPH";"Cirugía renal";"Resección o manipulación del riñón con o sin extirpación de estructuras relacionadas";"0T13076"
"4998";"NEPH";"Cirugía renal";"Resección o manipulación del riñón con o sin extirpación de estructuras relacionadas";"0T13077"
"4999";"NEPH";"Cirugía renal";"Resección o manipulación del riñón con o sin extirpación de estructuras relacionadas";"0T13078"
"5000";"NEPH";"Cirugía renal";"Resección o manipulación del riñón con o sin extirpación de estructuras relacionadas";"0T13079"
"5001";"NEPH";"Cirugía renal";"Resección o manipulación del riñón con o sin extirpación de estructuras relacionadas";"0T1307A"
"5002";"NEPH";"Cirugía renal";"Resección o manipulación del riñón con o sin extirpación de estructuras relacionadas";"0T1307B"
"5003";"NEPH";"Cirugía renal";"Resección o manipulación del riñón con o sin extirpación de estructuras relacionadas";"0T1307C"
"5004";"NEPH";"Cirugía renal";"Resección o manipulación del riñón con o sin extirpación de estructuras relacionadas";"0T1307D"
"5005";"NEPH";"Cirugía renal";"Resección o manipulación del riñón con o sin extirpación de estructuras relacionadas";"0T130J3"
"5006";"NEPH";"Cirugía renal";"Resección o manipulación del riñón con o sin extirpación de estructuras relacionadas";"0T130J4"
"5007";"NEPH";"Cirugía renal";"Resección o manipulación del riñón con o sin extirpación de estructuras relacionadas";"0T130J6"
"5008";"NEPH";"Cirugía renal";"Resección o manipulación del riñón con o sin extirpación de estructuras relacionadas";"0T130J7"
"5009";"NEPH";"Cirugía renal";"Resección o manipulación del riñón con o sin extirpación de estructuras relacionadas";"0T130J8"
"5010";"NEPH";"Cirugía renal";"Resección o manipulación del riñón con o sin extirpación de estructuras relacionadas";"0T130J9"
"5011";"NEPH";"Cirugía renal";"Resección o manipulación del riñón con o sin extirpación de estructuras relacionadas";"0T130JA"
"5012";"NEPH";"Cirugía renal";"Resección o manipulación del riñón con o sin extirpación de estructuras relacionadas";"0T130JB"
"5013";"NEPH";"Cirugía renal";"Resección o manipulación del riñón con o sin extirpación de estructuras relacionadas";"0T130JC"
"5014";"NEPH";"Cirugía renal";"Resección o manipulación del riñón con o sin extirpación de estructuras relacionadas";"0T130JD"
"5015";"NEPH";"Cirugía renal";"Resección o manipulación del riñón con o sin extirpación de estructuras relacionadas";"0T130K3"
"5016";"NEPH";"Cirugía renal";"Resección o manipulación del riñón con o sin extirpación de estructuras relacionadas";"0T130K4"
"5017";"NEPH";"Cirugía renal";"Resección o manipulación del riñón con o sin extirpación de estructuras relacionadas";"0T130K6"
"5018";"NEPH";"Cirugía renal";"Resección o manipulación del riñón con o sin extirpación de estructuras relacionadas";"0T130K7"
"5019";"NEPH";"Cirugía renal";"Resección o manipulación del riñón con o sin extirpación de estructuras relacionadas";"0T130K8"
"5020";"NEPH";"Cirugía renal";"Resección o manipulación del riñón con o sin extirpación de estructuras relacionadas";"0T130K9"
"5021";"NEPH";"Cirugía renal";"Resección o manipulación del riñón con o sin extirpación de estructuras relacionadas";"0T130KA"
"5022";"NEPH";"Cirugía renal";"Resección o manipulación del riñón con o sin extirpación de estructuras relacionadas";"0T130KB"
"5023";"NEPH";"Cirugía renal";"Resección o manipulación del riñón con o sin extirpación de estructuras relacionadas";"0T130KC"
"5024";"NEPH";"Cirugía renal";"Resección o manipulación del riñón con o sin extirpación de estructuras relacionadas";"0T130KD"
"5025";"NEPH";"Cirugía renal";"Resección o manipulación del riñón con o sin extirpación de estructuras relacionadas";"0T130Z3"
"5026";"NEPH";"Cirugía renal";"Resección o manipulación del riñón con o sin extirpación de estructuras relacionadas";"0T130Z4"
